date,stock_id,title,source,link
2026-08-28 22:19:53,2308,台達電擴大HVDC布局 攜手新加坡ITE簽署MoU - 自由財經,自由財經,https://ec.ltn.com.tw/article/breakingnews/5556036
2026-08-28 15:33:53,2308,AI供應鏈加速東南亞擴建！最新越南與泰國產能佈局，台達電等台廠搶商機-財經焦點情報站 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/forumnews-dfd1ed37-a2f5-11f1-9044-0cbf9e3632ef
2026-08-28 09:53:54,2308,【00992A】08/28 操作日報｜經理人今天只做一件事，大砍近四成台達電！ - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoney-61323d39-a2c6-11f1-9a9f-4db2511b314b
2026-08-28 07:51:42,2308,台達電、國巨入列！美股 MLCC 功率半導體 ETF「PSOX」成分股、費率全解析 - 鏈新聞 ABMedia,鏈新聞 ABMedia,https://abmedia.io/psox-mlcc-powersemi-etf-holdings
2026-08-28 03:11:49,2308,2308 台達電- K D三線黃金交叉股價就飆了- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183406366
2026-08-27 22:32:26,2308,2308 台達電- 🚨 主力加碼卡位？昨日主動式ETF 加碼這檔！ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183493010
2026-08-27 12:35:25,2308,【即時新聞】最新！AI超級循環引爆商機，摩根大通點名台達電受惠給予優於大盤評級 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-c73c3bae-a213-11f1-8bf2-d874723a5cf5
2026-08-27 04:37:03,2308,台達電、貿聯-KY...愈算愈耗電！AI資料中心「供電革命」，分析師：3檔最受惠 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183294486
2026-08-27 03:59:47,2308,台達電、貿聯-KY...愈算愈耗電！AI資料中心「供電革命」，分析師：3檔最受惠-交易玩家-台股 - 商周財富網,商周財富網,https://wealth.businessweekly.com.tw/GArticle.aspx?id=ARTL003019154
2026-08-27 03:02:12,2308,焦點股》台達電：輝達激勵權值股 觸及1800元大關 - 自由時報,自由時報,https://stock.ltn.com.tw/article/kyfvyxu8zdpa
2026-08-27 03:00:05,2308,焦點股》台達電：輝達激勵權值股 觸及1800元大關 - 自由財經,自由財經,https://ec.ltn.com.tw/article/breakingnews/5553903
2026-08-26 23:42:00,2308,《台北股市》投信26日賣超股：聯電、國巨*、台達電 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=6283405001&pu=News_0002_2
2026-08-26 22:44:41,2308,台達電攜手官田鋼 打造80MW儲能系統 - idn.com.tw,idn.com.tw,https://www.idn.com.tw/news/news_content.aspx?catid=3&catsid=1&catdid=0&artid=20260826kofang010
2026-08-26 19:29:58,2308,台達電、官田鋼儲能案場 上線 - UDN,UDN,https://udn.com/news/story/7252/9716117
2026-08-26 16:44:29,2308,台達電液冷散熱方案 導入日本首座AI貨櫃資料中心 - 自由時報,自由時報,https://stock.ltn.com.tw/article/dysnw745cpdl
2026-08-26 13:46:45,2308,台達電助攻南台灣電網韌性 麻豆儲能案場上線 - 自由財經,自由財經,https://ec.ltn.com.tw/article/breakingnews/5553503
2026-08-26 12:22:53,2308,台達電攜官田鋼建置80MW大型儲能系統 正式併網啟用 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6588050
2026-08-26 09:41:34,2308,2308 台達電- 【00406A】08/26 操作日報｜經理人只進不出，國巨部位幾近翻倍- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183208390
