date,stock_id,title,source,link
2026-08-25 15:45:00,2330,"台積電尾盤爆單急拉！收2,400元推升台股逾400點 貢獻大盤200點 - Yahoo股市",Yahoo股市,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%BE%E7%9B%A4%E7%88%86%E5%96%AE%E6%80%A5%E6%8B%89-%E6%94%B62-400%E5%85%83%E6%8E%A8%E5%8D%87%E5%8F%B0%E8%82%A1%E9%80%BE400%E9%BB%9E-%E8%B2%A2%E7%8D%BB%E5%A4%A7%E7%9B%A4200%E9%BB%9E-154500089.html
2026-08-25 14:45:00,2330,不只台積電領軍！台股強彈逾400點「這幾檔」也發威 金控雙雄助攻有感 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E4%B8%8D%E5%8F%AA%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%A0%98%E8%BB%8D-%E5%8F%B0%E8%82%A1%E5%BC%B7%E5%BD%88%E9%80%BE400%E9%BB%9E-%E9%80%99%E5%B9%BE%E6%AA%94-%E4%B9%9F%E7%99%BC%E5%A8%81-%E9%87%91%E6%8E%A7%E9%9B%99%E9%9B%84%E5%8A%A9%E6%94%BB%E6%9C%89%E6%84%9F-144500853.html
2026-08-25 14:37:54,2330,2330 台積電 - 大立光：我認為2028年有機會再度奪回股王寶座- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183125706
2026-08-25 13:47:57,2330,2330 台積電 - 中探針籌碼最新直擊： 標準「資減價大漲」！ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183118871
2026-08-25 13:06:42,2330,無腦買台積電就對！外媒全說了：現在就是絕佳時機 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E7%84%A1%E8%85%A6%E8%B2%B7%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%B1%E5%B0%8D-%E5%A4%96%E5%AA%92%E5%85%A8%E8%AA%AA%E4%BA%86-%E7%8F%BE%E5%9C%A8%E5%B0%B1%E6%98%AF%E7%B5%95%E4%BD%B3%E6%99%82%E6%A9%9F-130642228.html
2026-08-25 12:36:05,2330,"2330 台積電 - 台積電擺尾急拉,主動ETF偷買一檔公司債避險- 股市爆料同學會 - CMoney",CMoney,https://www.cmoney.tw/forum/article/183108190
2026-08-25 12:15:28,2330,台積電(2330)午盤拉抬翻紅，買盤能否擴散到台股各族群？-許明哲的產業筆記本 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/xumingzhe-a90d9ed2-a07e-11f1-8c26-c558f5b393b8
2026-08-25 12:04:20,2330,2330 台積電 - 下一波翻倍股機會？ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183103393
2026-08-25 10:34:25,2330,2330 台積電 - 【即時新聞】 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183090166
2026-08-25 10:03:54,2330,2330 台積電 - 全球油價- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183085694
2026-08-25 10:03:36,2330,2330 台積電 - 【美股盤前】Zoom、Intuit財報今晚登場，科技股能撐住跌勢嗎？（2026.08.25） - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183085647
2026-08-25 10:02:48,2330,2330 台積電 - 2026/08/25 00406A今日操作明細- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183085546
2026-08-25 09:40:58,2330,2330 台積電 - 【00406A】08/25 操作日報｜新進大量與威剛，重兵加碼散熱- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183082193
2026-08-25 09:18:36,2330,2330 台積電 - 🎉🎊🎉年增671%?🎊🎊🎊🎊 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183079070
2026-08-25 07:31:34,2330,2330 台積電 - 許芊芊不要躲了快點出來面對- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/183063635
