日期,股票代碼,標題,來源,連結
2026-09-10 10:04:09,2454,旗艦手機晶片出貨潮啟動！AI業務發酵，帶動聯發科8月營收飆破641億-財經焦點情報站 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/forumnews-f78a6233-acfe-11f1-9ba9-756552f21076
2026-09-10 09:41:42,2454,聯發科8月營收創歷史新高 月增32% | NOWNEWS今日新聞 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/article/j7RVyja
2026-09-10 09:37:00,2454,聯發科8月營收641.83億元　月增32%、年增44%創下新高 - ETtoday財經雲,ETtoday財經雲,https://finance.ettoday.net/news/3235201
2026-09-10 09:33:33,2454,超乎預期！聯發科8月營收飆新高 - ec.ltn.com.tw,ec.ltn.com.tw,https://ec.ltn.com.tw/article/breakingnews/5569696
2026-09-10 09:32:53,2454,2454 聯發科 - 股市最新爆料，掌握股友們對眾個股股價、技術分析、新聞的第一手... - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184514317
2026-09-10 09:30:25,2454,2454 聯發科 - 聯發科8月營收月增32.4% - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184514264
2026-09-10 09:24:32,2454,《通網股》聯發科8月營收年增逾4成AI與ASIC接力催油門- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20260910900588-420101
2026-09-10 09:22:43,2454,聯發科8月營收641億元創歷史新高　月增32%、年增44% - nownews.com,nownews.com,https://www.nownews.com/amp/news/6873982
2026-09-10 09:22:43,2454,聯發科8月營收創歷史新高 月增32% - 生活新聞 - PChome Online 新聞 - PChome Online 新聞,PChome Online 新聞,https://news.pchome.com.tw/living/nownews/20260910/index-78903216349291207009.html
2026-09-10 09:21:40,2454,台股二哥也創高！聯發科8月營收641億元 月增32%、年增逾44% - tw.stock.yahoo.com,tw.stock.yahoo.com,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E4%BA%8C%E5%93%A5%E4%B9%9F%E5%89%B5%E9%AB%98%EF%BC%81%E8%81%AF%E7%99%BC%E7%A7%918%E6%9C%88%E7%87%9F%E6%94%B6641%E5%84%84%E5%85%83-%E6%9C%88%E5%A2%9E32%E3%80%81%E5%B9%B4%E5%A2%9E44-092140525.html
2026-09-10 09:10:53,2454,聯發科營收／8月641億元創新高 月增32%、年增44% - 經濟日報,經濟日報,https://money.udn.com/money/story/5710/9746797
2026-09-10 09:10:30,2454,聯發科營收／8月641億元創新高 月增32%、年增44% - udn.com,udn.com,https://udn.com/news/story/7252/9746797
2026-09-10 08:58:41,2454,2454 聯發科 - 發哥營收暴衝- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184513497
2026-09-10 08:58:00,2454,營收：聯發科(2454)8月營收641億8336萬元創新高，月增32.40%，年增44.08% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2420273002&PU=1002
2026-09-10 08:58:00,2454,《業績-半導體》聯發科8月營收為641.83億元，年增44.08% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6299277001&PU=1002
2026-09-10 08:27:52,2454,三大法人買賣超 – 外資買超(2454)聯發科、(3711)日月光投控，投信買超(2303)聯電、(1815)富喬，法人合計賣超503.12億元 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/MarketTrends/%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B2%B7%E8%B3%A3%E8%B6%85-%E2%80%93-%E5%A4%96%E8%B3%87%E8%B2%B7%E8%B6%85-2454-%E8%81%AF%E7%99%BC%E7%A7%91--3711-%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7-%E6%8A%95%E4%BF%A1%E8%B2%B7%E8%B6%85-2303-%E8%81%AF%E9%9B%BB--1815-%E5%AF%8C%E5%96%AC-%E6%B3%95%E4%BA%BA%E5%90%88%E8%A8%88%E8%B3%A3%E8%B6%85503-12%E5%84%84%E5%85%83--0910--6aa267d5b6b85141a6ee08e4
2026-09-10 05:55:00,2454,台股4萬7千點沒守住！ 台積電跌20元、台達電挫6.69%淪重災區聯發科翻紅漲95元、日月光漲逾1% - ftnn.com.tw,ftnn.com.tw,https://www.ftnn.com.tw/news/577854
2026-09-10 02:43:26,2454,三大法人買賣超 – 外資買超(2330)台積電、(2454)聯發科，投信買超(2454)聯發科、(2303)聯電，法人合計買超1138.65億元 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/MarketTrends/%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B2%B7%E8%B3%A3%E8%B6%85-%E2%80%93-%E5%A4%96%E8%B3%87%E8%B2%B7%E8%B6%85-2330-%E5%8F%B0%E7%A9%8D%E9%9B%BB--2454-%E8%81%AF%E7%99%BC%E7%A7%91-%E6%8A%95%E4%BF%A1%E8%B2%B7%E8%B6%85-2454-%E8%81%AF%E7%99%BC%E7%A7%91--2303-%E8%81%AF%E9%9B%BB-%E6%B3%95%E4%BA%BA%E5%90%88%E8%A8%88%E8%B2%B7%E8%B6%851138-65%E5%84%84%E5%85%83--0907--6a9e76ee725a7334fdc97399
2026-09-10 01:11:00,2454,台達電重摔5%、聯發科挫2%！台積電開低跌25元至2440元台股開低跌452點跌破46800點大關 - ftnn.com.tw,ftnn.com.tw,https://www.ftnn.com.tw/news/577719
2026-09-09 18:29:12,2454,聯發科小金雞意騰強攻語音終端市場 明年營收有望續創新高 - 自由時報,自由時報,https://stock.ltn.com.tw/article/2vwrfsjyfctt
2026-09-09 16:07:28,2454,三大法人買賣超 – 外資買超(2330)台積電、(2454)聯發科，投信買超(2454)聯發科、(2303)聯電，法人合計買超1138.65億元 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/MarketTrends/-6a9e76ee725a7334fdc97399
2026-09-09 13:31:38,2454,2454 聯發科 - 股市最新爆料，掌握股友們對眾個股股價、技術分析、新聞的第一手... - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184489414
2026-09-09 09:09:45,2454,聯發科輝達結盟 小金雞達發H1 EPS刷紀錄 - 台灣好新聞,台灣好新聞,https://www.taiwanhot.net/news/1147606/%E8%81%AF%E7%99%BC%E7%A7%91%E8%BC%9D%E9%81%94%E7%B5%90%E7%9B%9F+%E5%B0%8F%E9%87%91%E9%9B%9E%E9%81%94%E7%99%BCH1+EPS%E5%88%B7%E7%B4%80%E9%8C%84
2026-09-09 08:27:53,2454,聯發科小金雞意騰強攻語音終端市場 明年營收有望續創新高 - 自由財經,自由財經,https://ec.ltn.com.tw/article/breakingnews/5568383
2026-09-09 08:27:53,2454,聯發科小金雞意騰強攻語音終端市場 明年營收有望續創新高 - Yahoo新聞,Yahoo新聞,https://tw.news.yahoo.com/%E8%81%AF%E7%99%BC%E7%A7%91%E5%B0%8F%E9%87%91%E9%9B%9E%E6%84%8F%E9%A8%B0%E5%BC%B7%E6%94%BB%E8%AA%9E%E9%9F%B3%E7%B5%82%E7%AB%AF%E5%B8%82%E5%A0%B4-%E6%98%8E%E5%B9%B4%E7%87%9F%E6%94%B6%E6%9C%89%E6%9C%9B%E7%BA%8C%E5%89%B5%E6%96%B0%E9%AB%98-082753955.html
2026-09-09 07:37:48,2454,2454 聯發科 - 日出東方，唯我不敗！ 3字頭再接？ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184481782
2026-09-09 07:18:51,2454,聯發科輝達結盟 小金雞達發H1 EPS刷紀錄 - taiwanhot.net,taiwanhot.net,https://www.taiwanhot.net/news/1147616/%E8%81%AF%E7%99%BC%E7%A7%91%E8%BC%9D%E9%81%94%E7%B5%90%E7%9B%9F+%E5%B0%8F%E9%87%91%E9%9B%9E%E9%81%94%E7%99%BCH1+EPS%E5%88%B7%E7%B4%80%E9%8C%84
2026-09-09 06:18:59,2454,黃仁勳35億美元投資聯發科 - taiwanhot.net,taiwanhot.net,https://www.taiwanhot.net/news/1147583/%E9%BB%83%E4%BB%81%E5%8B%B335%E5%84%84%E7%BE%8E%E5%85%83%E6%8A%95%E8%B3%87%E8%81%AF%E7%99%BC%E7%A7%91
2026-09-09 05:40:00,2454,台股勉強收紅！5大權值股慘遭分化 台積電翻黑、聯發科摔85元僅「這2檔」狂飆 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/577497
2026-09-09 05:23:46,2454,《半導體》聯發科達哥AI平台擴大落地意騰-KY：輕量版拚年底亮相- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20260909900324-420101
2026-09-09 04:07:48,2454,聯發科(2454)發39億美元可轉債，AI ASIC何時轉成營收？-柏宇 KD 獲利模式 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/chenboyu-04891767-ac04-11f1-bcfb-a8087c52d236
2026-09-09 03:29:00,2454,聯發科股價複製大立光？財經專家揭密：輝達入股只是「第一層」 真正原因與台積電有關- 證券 - ctee.com.tw,ctee.com.tw,https://www.ctee.com.tw/news/20260909700942-430201
2026-09-09 02:31:00,2454,台股這波太狂！聯發科、聯電助攻 3檔ETF今年「含息報酬破百」名單曝光 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/577417
2026-09-09 01:45:42,2454,矽盾2兆 台美雙核心飆股 繼南亞科、聯發科後下一檔 - moneyweekly.com.tw,moneyweekly.com.tw,https://www.moneyweekly.com.tw/ArticleData/Info/%E7%90%86%E8%B2%A1%E5%91%A8%E5%88%8A/247611
2026-09-08 13:53:00,2454,聯發科與輝達強強聯手！達發上半季EPS歷史高。低軌衛星與AI連網雙引擎發擊 - 蕃新聞,蕃新聞,https://n.yam.com/Article/20260908717134
2026-09-08 09:20:52,2454,聯發科概念ETF飆破100％！達人揭密：高持股不一定最會漲 這3檔才猛 - 三立新聞,三立新聞,https://inews.setn.com/news/1903652
2026-09-08 07:45:26,2454,目標價1表看》聯發科離目標價只差不足400元！世芯、創意…5檔誰空間更大法人揭AI ASIC時間表- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20260908900431-420101
2026-09-08 05:54:09,2454,聯發科與輝達強強聯手！達發上半季EPS歷史高。低軌衛星與AI連網雙引擎發擊 - 理財周刊,理財周刊,https://www.moneyweekly.com.tw/ArticleData/Info/Article/247438
2026-09-08 04:04:53,2454,大立光8000元關前爆雷！摔跌停再挫逾4％ 蔡明翰對比台積電、聯發科：CPO「差距秒懂」 - 上市櫃 - wantrich.chinatimes.com,wantrich.chinatimes.com,https://wantrich.chinatimes.com/news/20260908900285-420101
2026-09-08 02:49:15,2454,博通也不敢小看！聯發科AI利多一波波 8檔「含發」ETF跑贏台股大盤 - tw.news.yahoo.com,tw.news.yahoo.com,https://tw.news.yahoo.com/%E5%8D%9A%E9%80%9A%E4%B9%9F%E4%B8%8D%E6%95%A2%E5%B0%8F%E7%9C%8B-%E8%81%AF%E7%99%BC%E7%A7%91ai%E5%88%A9%E5%A4%9A-%E6%B3%A2%E6%B3%A2-8%E6%AA%94-%E5%90%AB%E7%99%BC-023006381.html
2026-09-08 02:30:06,2454,博通也不敢小看！聯發科AI利多一波波8檔「含發」ETF跑贏台股大盤| 財經 - Newtalk新聞,Newtalk新聞,https://newtalk.tw/news/view/2026-09-08/1058394
2026-09-08 01:52:09,2454,Intel產能排擠轉向高毛利，聯發科有望獲利基轉單股價直逼歷史高點 - 鏈新聞 ABMedia,鏈新聞 ABMedia,https://abmedia.io/intel-rasie-pc-cpu-price-mediatek-benefit
2026-09-07 23:55:00,2454,《半導體》注意股：聯發科 近5日漲21.27% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6294691001&PU=1002
2026-09-07 21:30:00,2454,熱門股》ASIC霸主背書 聯發科挑戰新高價 - 自由財經,自由財經,https://ec.ltn.com.tw/article/paper/1769853
2026-09-07 13:21:36,2454,2454 聯發科 - 股市最新爆料，掌握股友們對眾個股股價、技術分析、新聞的第一手... - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184286115
2026-09-07 11:10:00,2454,9／7台股雷達｜聯電飆漲停聯發科、台虹題材撐盤原因一次看- 證券 - 工商時報,工商時報,https://www.ctee.com.tw/news/20260907701687-430204
2026-09-07 10:30:00,2454,輝達砸1108億結盟點火！聯發科持ASIC題材奪萬元目標價稱冠「這檔晶圓代工」8月營收創近4年高同受矚 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/576925
2026-09-07 10:30:00,2454,輝達砸1108億結盟點火！聯發科持ASIC題材奪萬元目標價稱冠「這檔晶圓代工」8月營收創近4年高同受矚 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E8%BC%9D%E9%81%94%E7%A0%B81108%E5%84%84%E7%B5%90%E7%9B%9F%E9%BB%9E%E7%81%AB-%E8%81%AF%E7%99%BC%E7%A7%91%E6%8C%81asic%E9%A1%8C%E6%9D%90%E5%A5%AA%E8%90%AC%E5%85%83%E7%9B%AE%E6%A8%99%E5%83%B9%E7%A8%B1%E5%86%A0-%E9%80%99%E6%AA%94%E6%99%B6%E5%9C%93%E4%BB%A3%E5%B7%A5-8%E6%9C%88%E7%87%9F%E6%94%B6%E5%89%B5%E8%BF%914%E5%B9%B4%E9%AB%98%E5%90%8C%E5%8F%97%E7%9F%9A-103000563.html
2026-09-07 06:26:36,2454,台積電攜手聯發科拉高台股！收盤上漲775點 大立光苦吞跌停 | 經濟日報 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/article/wJaXvyp
2026-09-07 06:06:43,2454,2454 聯發科 - 🚨 主力加碼卡位？昨日主動式ETF 加碼這檔！ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184299027
2026-09-07 05:27:27,2454,聯發科(2454)發39億美元可轉債，AI營收何時看得到-柏宇 KD 獲利模式 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/chenboyu-d06f7fed-aa7c-11f1-a992-3d6b48b69be4
2026-09-07 04:59:48,2454,聯發科一度攻上漲停！NVLink、AI ASIC雙題材發威 利多總整理 - 中時新聞網,中時新聞網,https://www.chinatimes.com/realtimenews/20260907002343-260410
2026-09-07 04:59:00,2454,焦點股：NVIDIA、Google加持，聯發科(2454)ASIC展望升溫，股價跳漲續攻 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2417069002&PU=0009
2026-09-07 04:23:43,2454,一張大賺174.5萬元！股王明年在手訂單爆滿盤中攻頂 輝達千億元結盟聯發科狂拉8% - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E5%BC%B5%E5%A4%A7%E8%B3%BA174-5%E8%90%AC%E5%85%83-%E8%82%A1%E7%8E%8B%E6%98%8E%E5%B9%B4%E5%9C%A8%E6%89%8B%E8%A8%82%E5%96%AE%E7%88%86%E6%BB%BF%E7%9B%A4%E4%B8%AD%E6%94%BB%E9%A0%82-%E8%BC%9D%E9%81%94%E5%8D%83%E5%84%84%E5%85%83%E7%B5%90%E7%9B%9F%E8%81%AF%E7%99%BC%E7%A7%91%E7%8B%82%E6%8B%898-040500927.html
2026-09-07 04:07:29,2454,2454 聯發科 - 若跌破4700，今天已經大漲，尾盤觀望，暫不要硬接。 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/184207013
2026-09-07 03:54:49,2454,2454 聯發科 - 聯發科亮燈！74檔台股ETF沾光 0050、06208最吃香- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/184204969
2026-09-07 03:34:12,2454,"2330 台積電 - 貢獻台股逾200點！聯發科觸漲停4,855元 輝達重金押AI ASIC 再攻機櫃級- 股市爆料同學會 - cmoney.tw",cmoney.tw,https://www.cmoney.tw/forum/article/184201446
2026-09-07 03:20:00,2454,聯發科亮燈！74檔台股ETF沾光　0050、06208最吃香 - finance.ettoday.net,finance.ettoday.net,https://finance.ettoday.net/news/3232823
2026-09-07 03:14:56,2454,貢獻台股逾200點！聯發科觸漲停4855元 輝達重金押AI ASIC再攻機櫃級 - udn.com,udn.com,https://udn.com/news/story/7251/9738859
2026-09-07 03:10:40,2454,【即時新聞】聯發科(2454)獲輝達助攻飆漲停，這「5檔概念股」資金輪動升溫！ - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-b484a107-aa69-11f1-81f4-2cd148dfd9be
2026-09-07 03:04:24,2454,【即時新聞】聯發科(2454)獲輝達銀彈注資！強攻AI晶片，專家揭下一步動向！ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1262990
2026-09-07 03:04:23,2454,【即時新聞】聯發科(2454)獲輝達銀彈注資！強攻AI晶片，專家揭下一步動向！ - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-d4146d4a-aa68-11f1-832e-4465e20cee34
2026-09-07 03:02:25,2454,【即時新聞】聯發科(2454)獲輝達重金力挺！AI版圖擴張，後市還能追嗎？ - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-8ded5eae-aa68-11f1-a639-057914ebf02f
2026-09-07 02:48:01,2454,聯發科早盤逼近漲停！市場改押XPU新客戶，第二波在算什麼？ - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoney-8addf721-aa66-11f1-98fa-d021b9c89e61
2026-09-07 02:48:00,2454,輝達助攻＋TPU迎爬坡！聯發科亮燈鎖4855元 法人看好Q4營運 - news.tvbs.com.tw,news.tvbs.com.tw,https://news.tvbs.com.tw/money/4018562
2026-09-07 02:46:11,2454,焦點股》聯發科：獲博通肯定 市場齊鼓掌 - Yahoo新聞,Yahoo新聞,https://tw.news.yahoo.com/%E7%84%A6%E9%BB%9E%E8%82%A1-%E8%81%AF%E7%99%BC%E7%A7%91-%E7%8D%B2%E5%8D%9A%E9%80%9A%E8%82%AF%E5%AE%9A-%E5%B8%82%E5%A0%B4%E9%BD%8A%E9%BC%93%E6%8E%8C-023208774.html
2026-09-07 02:35:17,2454,費半點火台股衝破4.7萬點 聯發科一度漲停、聯電亮燈 - udn.com,udn.com,https://udn.com/news/story/7251/9738741
2026-09-07 02:32:08,2454,焦點股》聯發科：獲博通肯定 市場齊鼓掌 - ec.ltn.com.tw,ec.ltn.com.tw,https://ec.ltn.com.tw/article/breakingnews/5565453
2026-09-07 02:25:23,2454,【即時新聞】最新聯發科2454獲千億卡位，爆量衝4855元小心拉回！ - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1262960
2026-09-07 01:44:11,2454,2454 聯發科 - 說好的出量萬張紅K今天就來了週二的一字鎖漲停後，週三爆量... - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/184181362
2026-09-07 01:44:07,2454,【09:43 即時新聞】聯發科(2454)股價大漲近9%，AI ASIC與NVLink合作發酵＋均線多頭搭配三大法人連日加碼 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-9d6a77b1-aa5d-11f1-8186-f65deb18f482
2026-09-07 01:33:01,2454,【09/07 產業即時新聞】無線耳機盤中強勢上攻，權值股聯發科領軍，類股表現吸睛 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-10aebde9-aa5c-11f1-87a3-b614544c586a
2026-09-07 01:20:23,2454,輝達砸35億美元投資聯發科，真正目的不只NVLink！拆解這場交易背後的「三個關鍵問題」 - businesstoday.com.tw,businesstoday.com.tw,https://www.businesstoday.com.tw/article/category/183015/post/202609070002/
2026-09-07 00:17:00,2454,個股：聯發科上週末連兩日包場六福村，邀近2.5萬名員工及眷屬共度家庭日 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2416883002&PU=1002
2026-09-06 15:25:00,2454,「39億美元可轉債」獲輝達等AI夥伴認購！聯發科攜手輝達再攻雲端伺服器 AI ASIC成長動能升溫 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/576654
2026-09-06 15:25:00,2454,「39億美元可轉債」獲輝達等AI夥伴認購！聯發科攜手輝達再攻雲端伺服器 AI ASIC成長動能升溫 - tw.stock.yahoo.com,tw.stock.yahoo.com,https://tw.stock.yahoo.com/news/39%E5%84%84%E7%BE%8E%E5%85%83%E5%8F%AF%E8%BD%89%E5%82%B5-%E7%8D%B2%E8%BC%9D%E9%81%94%E7%AD%89ai%E5%A4%A5%E4%BC%B4%E8%AA%8D%E8%B3%BC-%E8%81%AF%E7%99%BC%E7%A7%91%E6%94%9C%E6%89%8B%E8%BC%9D%E9%81%94%E5%86%8D%E6%94%BB%E9%9B%B2%E7%AB%AF%E4%BC%BA%E6%9C%8D%E5%99%A8-ai-asic%E6%88%90%E9%95%B7%E5%8B%95%E8%83%BD%E5%8D%87%E6%BA%AB-152500007.html
2026-09-06 11:32:00,2454,焦點股》聯發科：獲博通肯定 市場齊鼓掌 - stock.ltn.com.tw,stock.ltn.com.tw,https://stock.ltn.com.tw/article/6veazpetgbbg
